"id","file","sentences","class",,
1018,"C26_Folha_19-12-2021_18h54","Também destacou que os direitos humanos são essenciais e pediu que o país nunca mais tenha ""um presidente que ataque o seu próprio povo"".",0,,
1019,"C26_Folha_19-12-2021_18h54_titulo","Chile elege esquerdista Boric à Presidência, em derrota de pinochetista Kast.",0,,
1020,"C26_Folha_19-12-2021_18h54_titulo","Líder dos protestos estudantis de 2011 se torna candidato mais votado da história chilena, ao reunir apoio de 4,6 milhões de eleitores.",0,,
1021,"C26_OGlobo_19-12-2021_19h21","“Vou ser o presidente de todos os chilenos, porque acho importante ter interlocução com todos, e os acordos devem ser entre todas as pessoas e não entre quatro paredes”, disse o presidente recém-eleito, que também conversou com o atual mandatário, Sebastián Piñera.",-1,"reprimiram violentamente",
1022,"C26_OGlobo_19-12-2021_19h21","A posse de Boric ocorrerá em março.",0,,
1023,"C26_OGlobo_19-12-2021_19h21","Boric havia ficado em segundo lugar no primeiro turno, com 25,82% dos votos.",0,,
1024,"C26_OGlobo_19-12-2021_19h21","Boric, que já foi deputado e líder estudantil, derrotou no segundo turno o advogado José Antonio Kast, candidato da extrema direita, em uma eleição marcada pela polarização política.",0,,
1025,"C26_OGlobo_19-12-2021_19h21","É a primeira vez em três décadas, desde a redemocratização, que um candidato que não venceu o primeiro turno ganha a eleição.",0,,
1026,"C26_OGlobo_19-12-2021_19h21","Ele teve 55,9% dos votos, contra 44,1% de Kast, e o candidato da extrema direita telefonou para Boric, reconhecendo a derrota e parabenizando-o pela vitória.",0,,
1027,"C26_OGlobo_19-12-2021_19h21","Kast teve 27,91%.",0,,
1028,"C26_OGlobo_19-12-2021_19h21","O candidato de esquerda Gabriel Boric foi eleito presidente do Chile neste domingo (19) e será, aos 35 anos, a pessoa mais jovem da história a ocupar o cargo.",0,,
1029,"C26_OGlobo_19-12-2021_19h21_titulo","Com apenas 35 anos, será o presidente chileno mais jovem da história.",0,,
1030,"C26_OGlobo_19-12-2021_19h21_titulo","Em disputa polarizada, representante da esquerda e ex-líder estudantil venceu o ultradireitista José Antonio Kast.",0,,
1031,"C26_OGlobo_19-12-2021_19h21_titulo","Gabriel Boric é eleito presidente do Chile.",0,,
1032,"C27_Estadao_18-10-2007_00h04","""É muito bom poder ter feito um gol diante dessa torcida maravilhosa.",-1,,
1033,"C27_Estadao_18-10-2007_00h04","A partida começou muito amarrada.",1,,
1034,"C27_Estadao_18-10-2007_00h04","A partir daí virou festa.",1,,
1035,"C27_Estadao_18-10-2007_00h04","Aos 26 minutos, a torcida xingava e pedia Obina na seleção, quando Kaká chutou forte de longe e Ronaldinho Gaúcho deu uma leve desviada na bola, enganando o goleiro equatoriano.",1,,
1036,"C27_Estadao_18-10-2007_00h04","E isso com direito a uma seqüência de dribles de Robinho que há muito não se vê no futebol, simplesmente espetacular.",1,,
1037,"C27_Estadao_18-10-2007_00h04","E o primeiro tempo ficou nisso, na expectativa de que o Brasil poderia, finalmente, mostrar seu melhor futebol na etapa final.",1,,
1038,"C27_Estadao_18-10-2007_00h04","E seis minutos depois, uma verdadeira pintura de jogada.",1,,
1039,"C27_Estadao_18-10-2007_00h04","Kaká acertou um belíssimo chute de longe no ângulo aos 31 e fez 3 a 0.",1,,
1040,"C27_Estadao_18-10-2007_00h04","Logo o ânimo da torcida começou a se esgotar, e as primeiras vaias ecoavam no Maracanã lotado, quando aos 18 minutos,",0,,
1041,"C27_Estadao_18-10-2007_00h04","Maicon disparou pela direita e cruzou uma bola rasteira, que Vágner Love empurrou para o gol de carrinho: 1 a 0.",0,,
1042,"C27_Estadao_18-10-2007_00h04","Mas foi aí que a raiva da torcida mais uma vez mexeu com a equipe brasileira.",1,,
1043,"C27_Estadao_18-10-2007_00h04","Minha família está toda aqui"", disse um empolgado Vágner Love.",0,,
1044,"C27_Estadao_18-10-2007_00h04","O Brasil lavou a alma após o decepcionante empate com a Colômbia no último domingo e, nesta quarta-feira, aplicou uma sonora goleada por 5 a 0 sobre o Equador no Maracanã.",1,,
1045,"C27_Estadao_18-10-2007_00h04","O Brasil se soltou e começou o show.",1,,
1046,"C27_Estadao_18-10-2007_00h04","O Equador começou a gostar do jogo e ganhar confiança para avançar e dar alguns sustos no time comandado por Dunga.",1,,
1047,"C27_Estadao_18-10-2007_00h04","Os equatorianos marcavam muito forte e não davam qualquer espaço para o Brasil, que tocava a bola sem muita objetividade.",0,,
1048,"C27_Estadao_18-10-2007_00h04","Porém, o que se viu foi outra coisa.",0,,
1049,"C27_Estadao_18-10-2007_00h04","Quando a torcida já cantava e gritava olé, Kaká ainda teve vontade para fazer mais um, só que o quinto gol brasileiro foi muito mais mérito do arqueiro Viteri, que não segurou um chute fraco e no meio do gol dado pelo meia brasileiro.",1,,
1050,"C27_Estadao_18-10-2007_00h04","Robinho, que pouco aparecia na partida, levou a bola para a linha de fundo e fez todos os tipos de dribles sobre os atônitos zagueiros do Equador, cruzou para dentro da pequena área e Elano - Qua havia acabado de entrar no lugar de Vágner Love - só completou para o fundo das redes.",1,,
1051,"C27_Estadao_18-10-2007_00h04","Uma ironia, aliás, pois antes do jogo, quando no telão apareciam os jogadores da seleção, Vágner havia levado uma sonora vaia.",1,,
1052,"C27_Estadao_18-10-2007_00h04_titulo","Brasil goleia o Equador e dá o show que a torcida esperava",1,,
1053,"C27_Estadao_18-10-2007_00h04_titulo","Seleção brasileira aplica um sonoro 5 a 0 em Maracanã lotado com direito a um lance incrível de Robinho",1,,
1054,"C27_Folha_17-10-2007_23h53","A bola desviou em Ronaldinho e enganou o goleiro.",1,,
1055,"C27_Folha_17-10-2007_23h53","A bola foi fraca, mas o goleiro Daniel Viteri falhou.",0,"repudiou",
1056,"C27_Folha_17-10-2007_23h53","A equipe tocava a bola no meio-campo, mas não atacava com muito perigo.",1,,
1057,"C27_Folha_17-10-2007_23h53","A seleção volta a ser reunir em novembro para disputar mais duas partidas das eliminatórias: contra o Peru, fora de casa, e contra o Uruguai, em São Paulo.",0,,
1058,"C27_Folha_17-10-2007_23h53","A substituição tornou o time mais ofensivo, porém os meias brasileiros tiveram mais espaços para criar.",0,,
1059,"C27_Folha_17-10-2007_23h53","Aos 12min, em cobrança de falta, o Equador quase empatou a partida.",0,,
1060,"C27_Folha_17-10-2007_23h53","Aos 19min, Maicon arrancou pelo lado direito do ataque e cruzou.",1,,
1061,"C27_Folha_17-10-2007_23h53","Aos 27min, Kaká arrancou e chutou de fora da área.",1,,
1062,"C27_Folha_17-10-2007_23h53","Aos 32min, Kaká tentou de novo.",0,,
1063,"C27_Folha_17-10-2007_23h53","Após o ""frango"", Kaká sorriu e mal comemorou, aos 40min.",1,,
1064,"C27_Folha_17-10-2007_23h53","Após um zagueiro equatoriano se atrapalhar, o ligeiro centroavante Vágner Love roubou a bola e chutou na trave, aos 15min.",0,,
1065,"C27_Folha_17-10-2007_23h53","Atuar no estádio mais famoso do país com a camisa brasileira era novidade para a maioria dos atletas.",0,,
1066,"C27_Folha_17-10-2007_23h53","Castillo bateu forte, mas a bola passou por cima do gol.",0,,
1067,"C27_Folha_17-10-2007_23h53","De fora da área, ele chutou.",0,,
1068,"C27_Folha_17-10-2007_23h53","Depois de sete anos sem jogar no Maracanã, o Brasil chegou a ser vaiado pelo torcedor, mas deslanchou no fim e goleou o Equador por 5 a 0, nesta quarta-feira, pela segunda rodada das eliminatórias sul-americanas para a Copa do Mundo-2010.",1,,"opinion staements"
1069,"C27_Folha_17-10-2007_23h53","Depois dos dois lances, a seleção brasileira passou a tocar a bola no meio-campo e as vaias voltaram mais fortes.",1,"deslancha","spin"
1070,"C27_Folha_17-10-2007_23h53","Desta vez, a bola não desviou em ninguém e entrou no ângulo.",0,,
1071,"C27_Folha_17-10-2007_23h53","Dos 22 convocados por Dunga, só Ronaldinho já tinha jogado no Maracanã com a seleção.",0,,
1072,"C27_Folha_17-10-2007_23h53","Livre de marcação, o atacante --após seis partidas sem marcar gols pela equipe-- tocou a bola para o fundo das redes e quebrou o jejum.",1,,
1073,"C27_Folha_17-10-2007_23h53","Love recebeu outro cruzamento de Maicon, mas cabeceou para fora.",0,,
1074,"C27_Folha_17-10-2007_23h53","Mesmo com a decisão de Dunga de trocar Love pelo meio-campista Elano, a equipe não perdeu o poder ofensivo.",1,,
1075,"C27_Folha_17-10-2007_23h53","Mesmo com o gol, o Brasil não conseguiu brilhar.",1,,
1076,"C27_Folha_17-10-2007_23h53","Na etapa final, o treinador equatoriano colocou o centroavante Tenorio no lugar do meio-campista Quiróz.",0,,
1077,"C27_Folha_17-10-2007_23h53","Na partida contra o Equador, o time comandado pelo técnico Dunga também precisava apagar a imagem deixada após o empate sem gols com a Colômbia, em Bogotá, na estréia nas eliminatórias.",1,,
1078,"C27_Folha_17-10-2007_23h53","Não demorou muito para Love acertar a meta.",1,,
1079,"C27_Folha_17-10-2007_23h53","No minuto seguinte, o centroavante em um bonito chute quase fez o segundo gol.",1,,
1080,"C27_Folha_17-10-2007_23h53","No momento em que algumas vaias foram ouvidas no Maracanã, a equipe passou a jogar melhor.",1,,
1081,"C27_Folha_17-10-2007_23h53","No primeiro tempo o Brasil foi superior.",1,,
1082,"C27_Folha_17-10-2007_23h53","No rebote, Elano fez o quarto gol, aos 38min.",0,,
1083,"C27_Folha_17-10-2007_23h53","Novamente, Kaká chutou de fora da área.",0,,
1084,"C27_Folha_17-10-2007_23h53","Novamente, os jogadores escutaram, foram ao ataque e ampliaram a vantagem.",0,,
1085,"C27_Folha_17-10-2007_23h53","O último jogo havia sido em outubro de 2005, na vitória por 3 a 0 sobre a Venezuela, em Belém, ainda pelo torneio classificatório para o Mundial da Alemanha.",0,,
1086,"C27_Folha_17-10-2007_23h53","Robinho pedalou, driblou o zagueiro e chutou para o meio da área.",0,,
1087,"C27_Folha_17-10-2007_23h53","Robinho, Ronaldinho e Kaká se esforçaram, mas não criaram muitas jogadas.",1,,
1088,"C27_Folha_17-10-2007_23h53","Sete minutos depois, Brasil respondeu.",0,,
1089,"C27_Folha_17-10-2007_23h53","Também fazia bastante tempo que a seleção não disputava uma partida no Brasil.",0,,
1090,"C27_Folha_17-10-2007_23h53_titulo","Brasil deslancha no fim e goleia Equador em sua volta ao Maracanã",1,,
1092,"C27_OGlobo_18-10-2007_00h00","A Argerntina venceu seus dois jogos e tem seis pontos.",0,,
1093,"C27_OGlobo_18-10-2007_00h00","A bola quicou e explodiu no peito de Viteri, com a zaga afastando em seguida.",1,,
1094,"C27_OGlobo_18-10-2007_00h00","A primeira boa chegada foi aos nove minutos.",1,,
1095,"C27_OGlobo_18-10-2007_00h00","A terceira rodada será no dia 18 de novembro.",0,,
1096,"C27_OGlobo_18-10-2007_00h00","A zaga contrária desviou e Elano pegou de primeira, ampliando o marcador.",1,,
1097,"C27_OGlobo_18-10-2007_00h00","Acabou em goleada o reencontro da Seleção Brasileira com a torcida carioca.",1,,
1098,"C27_OGlobo_18-10-2007_00h00","Ansiosa pelo gol brasileiro, a torcida já ensaiava as primeiras vaias.",1,,
1099,"C27_OGlobo_18-10-2007_00h00","Aos 12, Castillo cobrou sobre o gol, mas com perigo.",1,,
1100,"C27_OGlobo_18-10-2007_00h00","Aos 14, porém, Juan lançou Vagner Love, que aproveitou falha do experiente zagueiro Hurtado e acertou a trave direita, quase abrindo o placar no Maracanã.",1,,
1101,"C27_OGlobo_18-10-2007_00h00","Aos 19, o atacante do CSKA perdeu grande chance de aumentar a contagem.",1,,
1102,"C27_OGlobo_18-10-2007_00h00","Aos 30, Robinho tentou de fora, mas errou o alvo.",0,,
1103,"C27_OGlobo_18-10-2007_00h00","Aos 31, Kaká pegou sobra na entrada da área e desferiu um míssil certeiro, no ângulo esquerdo: Brasil 3 x 0.",1,,
1104,"C27_OGlobo_18-10-2007_00h00","Aos 36, Robinho fez grande jogada pela ponta esquerda, driblando de forma sensacional seu marcador e cruznado para a área.",1,,
1105,"C27_OGlobo_18-10-2007_00h00","Aos 39 minutos, Kaká chutou de forma despretensiosa e o goleiro Viteri levou um frangaço, fechando a goleada brasileira no Maracanã.",1,,
1106,"C27_OGlobo_18-10-2007_00h00","Aos 40 minutos, Gilberto tocou, dentro da área, com a mão esquerda na bola, mas",0,,
1107,"C27_OGlobo_18-10-2007_00h00","Aos 42, Ronaldinho Gaúcho por muito pouco não ampliou para o Brasil.",0,,
1108,"C27_OGlobo_18-10-2007_00h00","Aos três minutos, Kaká dominou na entrada da área e finalizou.",1,,
1109,"C27_OGlobo_18-10-2007_00h00","Apesar dos dois bons momentos da Seleção, o adversário se soltava mais e passou a ameaçar.",1,,
1110,"C27_OGlobo_18-10-2007_00h00","Após boa trama, Robinho recebeu na entrada da área e finalizou rasteiro, porém torto, à esquerda da meta defendida por Viteri.",0,,
1111,"C27_OGlobo_18-10-2007_00h00","Após ótima trama coletiva, Maicon cruzou da direita e Vagner Love, sozinho, cabeceou para fora.",1,,
1112,"C27_OGlobo_18-10-2007_00h00","Até que aos 18 minutos, Maicon recebeu de Robinho, se livrou da marcação e cruzou rasteiro para Vagner Love, livre, apenas empurrar para a rede:",1,,
1113,"C27_OGlobo_18-10-2007_00h00","Com gols marcados por Kaká (2), Vagner Love, Ronaldinho Gaúcho e Elano, o Brasil fez 5 x 0 no Equador, nesta quarta-feira, no Maracanã, pelas Eliminatórias Sul-Americanas para a Copa de 2010, e fez a festa da torcida, que lotou o histórico estádio.",1,,
1114,"C27_OGlobo_18-10-2007_00h00","Com muitas dificuldades para armar as jogadas, o time brasileiro não conseguia pressionar o adversário.",1,,
1115,"C27_OGlobo_18-10-2007_00h00","Com o resultado, os brasileiros chegaram aos quatro pontos e assumiram a vice-liderança da competição.",0,,
1116,"C27_OGlobo_18-10-2007_00h00","Dois minutos depois, Ronaldinho cobrou falta e o goleiro do Equador voou no canto direito para espalmar.",1,,
1117,"C27_OGlobo_18-10-2007_00h00","E vinha mais.",1,,
1118,"C27_OGlobo_18-10-2007_00h00","Enfrentando um adversário bem fechado, com forte marcação no meio-campo, a Seleção iniciou a partida tentando roubar as bolas e sair rápido para o ataque.",1,"pequeno incendio, rapidamente controlado","word choice"
1119,"C27_OGlobo_18-10-2007_00h00","Jorge Larrionda não marcou o pênalti para o Equador.",0,,
1120,"C27_OGlobo_18-10-2007_00h00","Kaká soltou a bomba de fora, Ronaldinho Gaúcho desviou no meio do caminho e matou o goleiro equatoriano.",1,,
1121,"C27_OGlobo_18-10-2007_00h00","Mesmo após o golpe, os equatorianos seguiam com a opção de jogar fechados, sem se arriscar em soltar sua equipe.",0,,
1122,"C27_OGlobo_18-10-2007_00h00","o árbitro uruguaio",0,,
1123,"C27_OGlobo_18-10-2007_00h00","O craque do Barcelona cobrou falta quase na entrada da área e a bola raspou o travessão de Viteri.",1,,
1124,"C27_OGlobo_18-10-2007_00h00","O gol deu a tranqüilidade necessária ao time brasileiro que não demorou muito para fazer o terceiro.",1,,
1125,"C27_OGlobo_18-10-2007_00h00","O time comandado pelo técnico Dunga voltará para enfrentar o Peru, em Lima.",0,,
1126,"C27_OGlobo_18-10-2007_00h00","O troco veio logo em seguida, com Vagner Love girando na entrada da área e por muito pouco não acertando o canto direito.",1,,
1127,"C27_OGlobo_18-10-2007_00h00","Os equatorianos ainda não pontuaram",0,,
1128,"C27_OGlobo_18-10-2007_00h00","Os equatorianos voltaram para o segundo tempo com o forte atacante Tenório em lugar de Quiroz, enquanto Dunga não mexeu na equipe brasileira.",1,,
1129,"C27_OGlobo_18-10-2007_00h00","Os paraguaios serão os próximos adversários do Equador, em Assunção.",0,,
1130,"C27_OGlobo_18-10-2007_00h00","Quando a torcida, assim como na etapa inicial, voltava a mostrar irritação com o placar magro.",1,,
1131,"C27_OGlobo_18-10-2007_00h00","Três dias depois, será a vez de encarar o Uruguai, no Morumbi.",0,,
1132,"C27_OGlobo_18-10-2007_00h00","Um minuto depois, Love fez boa jogada pela esquerda e bateu cruzado e Viteri desviou para escanteio, não assinalado pela arbitragem.",1,,
1091,"C27_OGlobo_18-10-2007_00h00",,0,,
1133,"C27_OGlobo_18-10-2007_00h00_titulo","Brasil goleia o Equador no Maracanã e faz a festa da torcida.",1,,
