file,id_sente,id_article,domain,year,sentences,classe
C22_Folha_24-07-2007_titulo,773,c22f,daily,2007,transferências de vôos para Campinas e Ribeirão causam atrasos em Viracopos.,0
C22_OGlobo_24-07-2007_10h00,774,c22o,daily,2007,"A explicação para o grande número de cancelamentos é devido à alternância de aterrissagens em outros aeroportos, conforme decidiram ontem a TAM e a Gol.",0
C22_OGlobo_24-07-2007_10h00,775,c22o,daily,2007,A Infraero informa ainda que técnicos da empresa realizam nesta manhã uma vistoria na cabeceira da pista principal atingida ontem por um deslizamento de terra.,0
C22_OGlobo_24-07-2007_10h00,776,c22o,daily,2007,"Apesar disso, os números da Infraero dão conta de que a situação é melhor se comparados aos do último fim de semana.",0
C22_OGlobo_24-07-2007_10h00,777,c22o,daily,2007,"Após quase três horas, o Aeroporto de Congonhas, na zona sul de São Paulo, foi reaberto para pousos.",0
C22_OGlobo_24-07-2007_10h00,778,c22o,daily,2007,"Da zero até 9 horas, nenhum dos 78 vôos programados foi cancelado.",0
C22_OGlobo_24-07-2007_10h00,779,c22o,daily,2007,"De acordo com a assessoria de imprensa, não há previsão de quando deve ser encerrado o trabalho.",0
C22_OGlobo_24-07-2007_10h00,780,c22o,daily,2007,"Dessa forma o pouso em Congonhas de um vôo vindo, por exemplo, de Porto Alegre e que é alternado para Guarulhos é automaticamente cancelado e passa a ser um vôo entre o Salgado Filho e o Governador André Franco Montoro.",0
C22_OGlobo_24-07-2007_10h00,781,c22o,daily,2007,"Governador André Franco Montoro, em Cumbica, Guarulhos, as operações de pousos e decolagens continuam sendo feitas por instrumentos em razão do nevoeiro na região.",0
C22_OGlobo_24-07-2007_10h00,782,c22o,daily,2007,"Mesmo com a neblina, Cumbica não chegou a fechar nenhuma vez desde sua abertura.",0
C22_OGlobo_24-07-2007_10h00,783,c22o,daily,2007,No Aeroporto Internacional,0
C22_OGlobo_24-07-2007_10h00,784,c22o,daily,2007,O aeroporto opera normalmente tanto para pousos como para decolagens e sem o uso de instrumentos.,0
C22_OGlobo_24-07-2007_10h00,785,c22o,daily,2007,O incidente ainda é conseqüência do Airbus A320 da TAM que se acidentou no local.,0
C22_OGlobo_24-07-2007_10h00,786,c22o,daily,2007,O primeiro avião a aterrissar naquele horário foi o vôo da Gol que vinha de Recife.,0
C22_OGlobo_24-07-2007_10h00,787,c22o,daily,2007,Outros sete tiveram atrasos maiores do que uma hora.,0
C22_OGlobo_24-07-2007_10h00,788,c22o,daily,2007,"Segundo o último balanço da Infraero, dos 57 vôos previstos das 6 horas às 9 horas, dois sofreram atrasos superiores a uma hora e 30 foram cancelados.",0
C22_OGlobo_24-07-2007_10h00_titulo,789,c22o,daily,2007,Congonhas reabre para poucos.,0
C23_Estadao_23-07-2007_13h58,790,c23e,world,2007,"A Associação de Seguradores Britânicos estima que a conta para cobrir os estragos provocados pelas enchentes dos meses de junho e julho no país chegue a 2 bilhões de libras (R$ 7,6 bilhões).",0
C23_Estadao_23-07-2007_13h58,791,c23e,world,2007,"A chuva torrencial que atinge o Reino Unido encobriu estradas e milhares de pessoas estão sem fornecimento de eletricidade e de água potável em decorrência da pior enchente nos últimos 60 anos no país, segundo informou nesta segunda-feira, 23, a rede de televisão BBC.",0
C23_Estadao_23-07-2007_13h58,792,c23e,world,2007,"Cerca de 43 mil residências também estão sem eletricidade, depois que uma estação na cidade de Gloucester teve de ser desligada quando o nível da água começou a subir.",0
C23_Estadao_23-07-2007_13h58,793,c23e,world,2007,"Desde sexta-feira, centenas de pessoas na Inglaterra foram resgatadas de suas casas, no que a Força Aérea britânica chamou de ""a maior operação de resgate em tempos de paz"".",0
C23_Estadao_23-07-2007_13h58,794,c23e,world,2007,"Em Oxford, 1.500 pessoas foram evacuadas para o maior estádio de futebol da cidade.",0
C23_Estadao_23-07-2007_13h58,795,c23e,world,2007,"Fontes da Agência de Meio Ambiente do Reino Unido disseram à BBC que seria necessário 1 bilhão de libras por ano (R$ 3,8 bilhões) para aprimorar o sistema de barreiras contra inundações.",0
C23_Estadao_23-07-2007_13h58,796,c23e,world,2007,"Já o rio Tâmisa, que está com seu leito no limite, pode transbordar durante a próxima madrugada caso as chuvas cotinuem, informou a Agência de Meio-Ambiente do Reino Unido.",0
C23_Estadao_23-07-2007_13h58,797,c23e,world,2007,"Nas piores áreas, o Exército pediu ajuda à Aeronáutica, que enviou helicópteros para resgatar mais de cem moradores de suas casas.",0
C23_Estadao_23-07-2007_13h58,798,c23e,world,2007,"No fim de semana, Gordon Brown prometeu destinar recursos adicionais para ajudar autoridades locais a recuperar os danos no período posterior às chuvas, e garantiu que o governo vai tirar lições da situação.",0
C23_Estadao_23-07-2007_13h58,799,c23e,world,2007,"O condado de Worcestershire também foi castigado pelas enchentes, onde o nível da água atingiu 1,82 metro e cerca de quatro mil pessoas estão sem água.",0
C23_Estadao_23-07-2007_13h58,800,c23e,world,2007,"O nível da água do rio Severn atingiu 10,4 metros em alguns pontos, quase ultrapassando as barreiras de defesa, que medem 10,7 metros de altura, segundo informou nesta segunda-feira, 23, a BBC.",0
C23_Estadao_23-07-2007_13h58,801,c23e,world,2007,"O primeiro-ministro Gordon Brown está em Gloucestershire, o condado mais afetado pelas enchentes, que deixaram 150 mil casas sem água.",0
C23_Estadao_23-07-2007_13h58,802,c23e,world,2007,"Os dois maiores rios do Reino Unido, Severn e Tâmisa, ameaçam transbordar nesta segunda, agravando ainda mais a situação nas regiões centro e sul da Inglaterra, que vêm sendo castigadas por inundações desde a última sexta-feira.",0
C23_Estadao_23-07-2007_13h58,803,c23e,world,2007,Serviços de metereologia acreditam que este seja o mês de julho mais chuvoso da história e prevêem mais chuvas para esta semana e início de agosto.,0
C23_Estadao_23-07-2007_13h58_titulo,804,c23e,world,2007,Enchente no Reino Unido é a pior dos últimos 60 anos,0
C23_Estadao_23-07-2007_13h58_titulo,805,c23e,world,2007,"No país, milhares de pessoas estão sem eletricidade e água potável e os dois principais rios podem transbordar",0
C23_Folha_20-07-2007_13h42,806,c23f,world,2007,"""Cerca de 10 mil casas já estão ou podem ser inundadas.",-1
C23_Folha_20-07-2007_13h42,807,c23f,world,2007,"""Nunca vimos enchentes dessa altura"", afirmou um porta-voz da Agência Ambiental.",-1
C23_Folha_20-07-2007_13h42,808,c23f,world,2007,"As piores enchentes dos últimos 60 anos no Reino Unido deixaram milhares de britânicos desabrigados, sem abastecimento de água ou sem energia elétrica.",1
C23_Folha_20-07-2007_13h42,809,c23f,world,2007,Benn disse que oito alertas de enchentes severas já foram dados.,0
C23_Folha_20-07-2007_13h42,810,c23f,world,2007,Cerca de 350 mil britânicos do sudoeste do país podem ficar sem abastecimento de água devido à ameaça de mais transbordamento dos rios Severn e Tâmisa.,0
C23_Folha_20-07-2007_13h42,811,c23f,world,2007,"Na sexta-feira, choveu 12 centímetros em algumas regiões, e há previsão de mais tempestades hoje.",0
C23_Folha_20-07-2007_13h42,812,c23f,world,2007,O degelo da neve também influi no aumento do nível dos rios.,0
C23_Folha_20-07-2007_13h42,813,c23f,world,2007,"O ministro do Ambiente, Hilary Benn, afirmou que a emergência está ""longe de acabar, e mais inundações são prováveis"".",-1
C23_Folha_20-07-2007_13h42,814,c23f,world,2007,O nível máximo de inundação no Reino Unido foi registrado em 1947.,0
C23_Folha_20-07-2007_13h42,815,c23f,world,2007,O país sofre com as chuvas que caem desde junho.,0
C23_Folha_20-07-2007_13h42,816,c23f,world,2007,"O rio Severn, o maior do país, está cinco metros acima do nível normal de verão.",0
C23_Folha_20-07-2007_13h42_titulo,817,c23f,world,2007,Chuvas torrenciais causam enchentes no Reino Unido,0
C23_OGlobo_24-07-2007_16h04,818,c23o,world,2007,A gravidade das inundações mobilizou até a rainha Elizabeth II.,0
C23_OGlobo_24-07-2007_16h04,819,c23o,world,2007,"A interrupção no fornecimento de água, que começou no domingo, pode durar mais duas semanas, informaram as autoridades.",0
C23_OGlobo_24-07-2007_16h04,820,c23o,world,2007,"Além disso, 900 caminhões-pipa chegarão ao condado a partir de quarta-feira.",0
C23_OGlobo_24-07-2007_16h04,821,c23o,world,2007,"Além disso, a Cruz Vermelha fez hoje um apelo para arrecadar ajuda aos desabrigados.",0
C23_OGlobo_24-07-2007_16h04,822,c23o,world,2007,"Apesar da colocação de sacos de areia e outras barreiras improvisadas, quase 10.000 casas foram inundadas ou correm esse risco em condados do oeste e sul do país, como Gloucestershire, Oxfordshire, Worcestershire e Warwickshire.",0
C23_OGlobo_24-07-2007_16h04,823,c23o,world,2007,"Apesar da situação precária, a Polícia pediu à população que mantenha a calma, garantindo que o abastecimento de água chegará a todos, enquanto pessoas formavam longas filas em supermercados para comprar garrafas e galões.",0
C23_OGlobo_24-07-2007_16h04,824,c23o,world,2007,"As chuvas deram um descanso hoje no oeste da Inglaterra, onde chegou a fazer sol, mas a agência ambiental britânica advertiu que ainda há sete alertas de inundação.",0
C23_OGlobo_24-07-2007_16h04,825,c23o,world,2007,"As inundações podem acarretar um enorme custo para as seguradoras, como informou a Associação de Seguradoras Britânicas na segunda-feira.",0
C23_OGlobo_24-07-2007_16h04,826,c23o,world,2007,"Com a intensidade do desastre, o ministro do Meio Ambiente, Hilary Benn, prometeu hoje no Parlamento uma indenização de £ 10 milhões (? 15 milhões) para as áreas atingidas, verba somada aos £ 14 milhões (? 21 milhões) já existentes.",0
C23_OGlobo_24-07-2007_16h04,827,c23o,world,2007,"Dos sete alertas, três são de cheias no rio Severn, que já causaram estragos em Gloucestershire; dois no Tâmisa;",0
C23_OGlobo_24-07-2007_16h04,828,c23o,world,2007,"Ela se declarou ""comovida e muito preocupada"" com as enchentes, em mensagem de incentivo aos desabrigados, informou o Palácio de Buckingham.",0
C23_OGlobo_24-07-2007_16h04,829,c23o,world,2007,Já o fornecimento de energia elétrica foi retomado hoje em 48.000 casas.,0
C23_OGlobo_24-07-2007_16h04,830,c23o,world,2007,"Londres, 24 jul (EFE).- Cerca de 350.000 pessoas continuam sem água potável hoje por causa das inundações dos últimos dias na Inglaterra, enquanto os serviços de emergência redobram esforços para devolver a normalidade às zonas atingidas.",0
C23_OGlobo_24-07-2007_16h04,831,c23o,world,2007,"No entanto, a agência internacional de classificação de risco Fitch elevou hoje a quantia para £ 3 bilhões (? 4,5 bilhões).",0
C23_OGlobo_24-07-2007_16h04,832,c23o,world,2007,"No entanto, ele advertiu que a crise ""ainda não acabou"", já que há possibilidade de mais chuvas nos próximos dias.",0
C23_OGlobo_24-07-2007_16h04,833,c23o,world,2007,"No entanto, o Exército britânico tenta aliviar a situação dos prejudicados com a distribuição de 3 milhões de garrafas de água por dia.",0
C23_OGlobo_24-07-2007_16h04,834,c23o,world,2007,O Instituto de Meteorologia do Reino Unido antecipou que esta semana haverá mais tempestades.,0
C23_OGlobo_24-07-2007_16h04,835,c23o,world,2007,"O primeiro-ministro do Reino Unido, Gordon Brown, presidiu outra reunião do chamado ""Comitê Cobra"", que costuma ser convocado em casos de emergência, para abordar os planos de contingência e a possibilidade de as enchentes chegarem a Londres.",0
C23_OGlobo_24-07-2007_16h04,836,c23o,world,2007,"Os milhares de desabrigados moram no condado de Gloucestershire (oeste), a área mais afetada pelas enchentes, as piores no Reino Unido desde 1947.",0
C23_OGlobo_24-07-2007_16h04,837,c23o,world,2007,Os possíveis prejuízos foram calculados em mais de £ 2 bilhões (? 3 bilhões).,0
C23_OGlobo_24-07-2007_16h04,838,c23o,world,2007,"Só na primeira hora, conseguiu mais de £ 300.000 em doações.",0
C23_OGlobo_24-07-2007_16h04,839,c23o,world,2007,"um no Great Ouse, em Bedfordshire; e uma no Ock em Oxfordshire.",0
C23_OGlobo_24-07-2007_16h04_titulo,840,c23o,world,2007,Quase 350.000 ingleses continuam sem água ou luz por causa de enchentes.,0
C24_Estadao_14-12-2021_07h05,841,c24e,politics,2021,A lei sancionada prevê que a pena de reclusão seja aplicada a condenações mais severas e o regime de cumprimento pode ser fechado.,0
C24_Estadao_14-12-2021_07h05,842,c24e,politics,2021,"Anteriormente, a punição era detenção de três meses a um ano e multa.",0
C24_Estadao_14-12-2021_07h05,843,c24e,politics,2021,"Com a nova legislação, a pena passou a ser de um a quatro anos de reclusão e multa.",0
C24_Estadao_14-12-2021_07h05,844,c24e,politics,2021,"Como informou o site do Correio Braziliense, em 10 de dezembro de 2021, o site do Ministério da Saúde e o aplicativo ConecteSUS sofreram uma ataque hacker na madrugada desta sexta-feira (10/12).",0
C24_Estadao_14-12-2021_07h05,845,c24e,politics,2021,"De acordo com o texto sancionado, os crimes de violação de dispositivo informático, furto e estelionato cometidos de forma eletrônica ou pela internet, ficaram ainda mais graves.",0
C24_Estadao_14-12-2021_07h05,846,c24e,politics,2021,Já a detenção é aplicada para condenações mais leves e não admite que o início do cumprimento seja em regime fechado.,0
C24_Estadao_14-12-2021_07h05,847,c24e,politics,2021,"Já se a invasão do dispositivo levar ao acesso de conteúdo de comunicações eletrônicas privadas, segredos comerciais ou industriais, informações sigilosas, ou ao controle remoto não autorizado do dispositivo invadido, a pena imposta pode variar de dois a cinco anos de reclusão.",0
C24_Estadao_14-12-2021_07h05,848,c24e,politics,2021,"Nas duas páginas, os invasores deixaram uma mensagem que dizia que ?50 TB de dados foram copiados e excluídos? e que o ataque tinha sido um ?ransomware?.",0
C24_Estadao_14-12-2021_07h05,849,c24e,politics,2021,"O malware é um tipo de vírus que bloqueia o acesso a um site e cobra um valor pelos dados, como se fosse um sequestro.",0
C24_Estadao_14-12-2021_07h05,850,c24e,politics,2021,"O presidente Jair Bolsonaro sancionou a lei que endurece as punições previstas no Código Penal para crimes cometidos por meio de dispositivos eletrônicos, ou seja, os cibernéticos.",0
C24_Estadao_14-12-2021_07h05,851,c24e,politics,2021,"Para casos em que há prejuízo econômico, o texto sancionado prevê que a pena pode aumentar de um a dois terços.",0
C24_Estadao_14-12-2021_07h05,852,c24e,politics,2021,"Para ter os dados de volta, os invasores pedem para ser contactados.",0
C24_Estadao_14-12-2021_07h05,853,c24e,politics,2021,Será caso de aplicação da Lei 14.155/21.,0
C24_Estadao_14-12-2021_07h05_titulo,854,c24e,politics,2021,O ataque cibernético ocorrido ao aplicativo ConecteSUS.,0
C24_Folha_10-12-2021_17h49,855,c24f,politics,2021,"""aguarde até 10 dias úteis para que seu registro de vacina apareça no ConecteSUS, caso não aconteça busque o estabelecimento de saúde onde você tomou a vacina e solicite o registro na Rede Nacional de Dados em Saúde (RNDS), do Ministério da Saúde"".",-1
C24_Folha_10-12-2021_17h49,856,c24f,politics,2021,"""Nos contate caso queiram o retorno dos dados"", diz a mensagem.",-1
C24_Folha_10-12-2021_17h49,857,c24f,politics,2021,A pasta disse ainda que o Gabinete de Segurança Institucional (GSI) e a Polícia Federal foram acionados e que o Departamento de Informática do SUS (Datasus) procura reestabelecer as plataformas.,0
C24_Folha_10-12-2021_17h49,858,c24f,politics,2021,"A plataforma Conecte SUS, que fornece o certificado nacional de vacinação, também saiu do ar.",0
C24_Folha_10-12-2021_17h49,859,c24f,politics,2021,"Ao clicar no item vacinas, o app mostra a mensagem:",0
C24_Folha_10-12-2021_17h49,860,c24f,politics,2021,"Ao tentar acessar o site, usuários encontraram um recado afirmando que os dados do sistema haviam sido copiados e excluídos e estavam nas mãos do grupo invasor.",0
C24_Folha_10-12-2021_17h49,861,c24f,politics,2021,"Em nota, o Ministério da Saúde disse que o ataque ""comprometeu temporariamente alguns sistemas da pasta, como o e-SUS Notifica, Sistema de Informação do Programa Nacional de Imunização (SI-PNI), ConecteSUS e funcionalidades como a emissão do Certificado Nacional de Vacinação Covid-19 e da Carteira Nacional de Vacinação Digital, que estão indisponíveis no momento"".",-1
C24_Folha_10-12-2021_17h49,862,c24f,politics,2021,Há também relatos sobre dificuldade para fazer login e utilizar outras funções.,0
